Fips_code,PM2.5 24hr 2012 99th Percentile,SO2 1-hour 2010,Ozone 1-hour 1979,NO2 1-hour,Coal_plants,Power_plants,Airports,Public_Schools,Private_Schools,Hospitals,Fuel_Stations,Land_area(mi^2),Population,Number_of_resident_workers,Number_of_business_establishments,Route_miles_of_freight_railroad,Route_miles_of_passenger_railroad_and_rail_transit,Total_Docks,Number_of_Bridges
20189,#N/A,#N/A,#N/A,#N/A,0,0,0,6,1,1,0,1255.35,"2,006",1100,65,29.4,0,0,21
20191,#N/A,#N/A,#N/A,#N/A,0,0,5,20,2,2,0,717.37,"5,485",2585,138,31.1,0,0,3
20193,#N/A,#N/A,#N/A,#N/A,0,0,0,7,2,1,2,726.24,"22,836",10575,478,124.3,0,0,668
20195,#N/A,#N/A,#N/A,#N/A,0,0,0,2,0,1,0,609.77,"7,777",4325,339,58,0,0,82
20197,#N/A,#N/A,#N/A,#N/A,0,0,1,8,1,0,1,890.53,"2,803",1650,123,32.7,0,0,169
20199,#N/A,#N/A,#N/A,#N/A,0,0,1,4,0,0,0,717.76,"6,931",3330,133,36.7,0,0,244
20201,#N/A,#N/A,#N/A,#N/A,0,0,1,8,2,2,0,886.26,"1,518",735,56,31.5,0,0,46
20203,#N/A,#N/A,#N/A,#N/A,0,0,0,2,0,1,0,720.23,"5,406",2795,209,16.1,0,0,330
20205,#N/A,#N/A,#N/A,#N/A,0,0,0,8,0,2,0,717.54,"2,119",1010,84,23.7,0,0,22
20207,#N/A,#N/A,#N/A,#N/A,0,0,0,2,0,0,1,997.51,"8,525",4130,218,55.7,0,0,209
20209,#N/A,#N/A,#N/A,#N/A,1,0,3,65,9,4,15,639.5,"3,138",1500,80,22.2,0,0,143
21001,#N/A,#N/A,#N/A,#N/A,0,0,7,5,0,1,0,544.02,"165,429",71475,3038,80.1,12,0,322
21003,#N/A,#N/A,#N/A,#N/A,0,0,6,5,4,1,0,895.96,"19,202",7895,303,0,0,0,138
21005,#N/A,#N/A,#N/A,#N/A,0,0,9,8,1,0,0,1056.07,"21,315",8220,234,0,0,0,87
21007,#N/A,#N/A,#N/A,#N/A,0,0,0,5,0,0,0,895.47,"22,747",10345,335,17.6,0,0,81
21009,#N/A,#N/A,#N/A,#N/A,0,0,5,20,1,1,0,792.05,"7,888",3375,128,13,13,4,86
21011,#N/A,#N/A,#N/A,#N/A,0,0,7,5,0,0,0,680.35,"44,249",18335,865,18.5,0,0,146
21013,13.3,0,0,0,0,0,4,19,1,2,0,727.29,"12,500",4430,126,0,0,0,89
21015,#N/A,#N/A,#N/A,#N/A,1,0,7,29,11,2,5,1181.94,"26,032",7435,463,78,0,0,206
21017,#N/A,#N/A,#N/A,#N/A,0,0,10,10,1,1,0,1074.69,"133,581",62600,3110,18.5,0,3,129
21019,0,0,0,0,0,0,2,24,1,1,0,889.48,"19,788",8935,387,29.1,0,0,114
21021,#N/A,#N/A,#N/A,#N/A,0,0,4,14,2,1,0,794.3,"46,718",18205,1242,32.8,8.6,6,88
21023,#N/A,#N/A,#N/A,#N/A,0,0,1,4,1,0,0,913.65,"30,060",12095,740,12.8,0,0,88
21025,#N/A,#N/A,#N/A,#N/A,0,0,4,10,3,1,0,894.76,"8,303",3420,93,19.3,19.3,0,47
21027,#N/A,#N/A,#N/A,#N/A,0,0,6,10,2,1,1,718.57,"12,630",4000,186,44,0,0,122
21029,#N/A,#N/A,#N/A,#N/A,0,0,8,26,3,0,3,570.42,"20,477",7480,274,29.5,0,0,91
21031,#N/A,#N/A,#N/A,#N/A,0,0,3,7,1,0,0,497.82,"81,676",37455,1157,34.9,5.7,0,97
21033,#N/A,#N/A,#N/A,#N/A,0,0,6,5,0,1,0,151.6,"12,879",5110,175,0,0,0,98
21035,#N/A,#N/A,#N/A,#N/A,0,0,7,13,1,1,0,39486.34,"12,747",5185,300,29.7,0,0,115
21037,12.2,0,0,0,0,0,2,27,12,2,4,405.28,"39,001",16600,840,11.4,0,0,208
21039,#N/A,#N/A,#N/A,#N/A,0,0,1,3,0,0,0,344.34,"93,584",45415,1676,29.4,25.9,2,130
21041,#N/A,#N/A,#N/A,#N/A,1,0,2,8,1,1,2,201.83,"4,760",2065,95,12.4,12.4,0,75
21043,9.4,0,0,0,0,0,1,12,1,0,1,246.66,"10,631",4395,233,32.5,0,0,68
21045,#N/A,#N/A,#N/A,#N/A,0,0,2,6,3,1,0,487.54,"26,797",9740,406,0,0,0,185
21047,21,0,0,0,0,0,4,19,5,3,7,278.79,"16,159",5720,235,0,0,0,140
21049,#N/A,#N/A,#N/A,#N/A,0,0,6,10,3,0,0,359,"70,461",30850,1336,50,0,0,301
21051,#N/A,#N/A,#N/A,#N/A,0,0,8,12,3,1,0,246.36,"36,263",15775,749,38.2,0,0,118
21053,#N/A,#N/A,#N/A,#N/A,0,0,4,6,0,1,0,289.72,"19,901",5580,227,11.7,0,0,166
21055,#N/A,#N/A,#N/A,#N/A,0,0,2,4,0,1,0,159.86,"10,218",3560,192,0,0,0,39
21057,#N/A,#N/A,#N/A,#N/A,0,0,2,3,0,1,0,180.17,"8,806",3515,164,0,0,0,90
21059,#N/A,#N/A,#N/A,#N/A,1,0,9,35,7,3,1,205.61,"6,614",2410,105,0,0,0,87
21061,0,2.2,0,0,0,0,1,5,0,0,0,492.41,"101,511",43020,2327,26.4,0,6,282
21063,#N/A,#N/A,#N/A,#N/A,0,0,1,4,0,0,0,567.17,"12,150",4420,114,4.3,0,0,38
21065,#N/A,#N/A,#N/A,#N/A,0,0,1,7,0,1,0,297.02,"7,517",1795,45,0,0,0,55
21067,14.2,0,0,0,0,0,10,77,23,11,17,426.09,"14,106",4685,181,22.9,0,0,49
21069,#N/A,#N/A,#N/A,#N/A,0,0,2,6,0,1,0,344.79,"323,152",156660,8730,49.7,0,0,198
21071,#N/A,#N/A,#N/A,#N/A,0,0,1,21,3,3,0,385.02,"14,581",5635,227,9.5,0,0,118
21073,#N/A,#N/A,#N/A,#N/A,0,0,0,18,4,1,0,151.31,"35,589",10860,735,63.9,0,0,156
21075,#N/A,#N/A,#N/A,#N/A,0,0,1,4,0,1,0,189.43,"50,991",22905,1174,15.6,0,0,120
21077,#N/A,#N/A,#N/A,#N/A,0,0,2,4,0,0,0,128.57,"5,969",2170,132,23,7.4,4,95
21079,#N/A,#N/A,#N/A,#N/A,1,0,4,6,0,1,0,409.5,"8,869",3550,87,13.6,0,0,54
21081,#N/A,#N/A,#N/A,#N/A,0,0,3,10,0,1,1,444.23,"17,666",7055,221,0,0,0,67
21083,#N/A,#N/A,#N/A,#N/A,0,0,3,15,2,1,2,717.5,"25,069",9430,374,29.8,0,0,79
21085,#N/A,#N/A,#N/A,#N/A,0,0,1,8,6,1,1,252.46,"37,266",15195,686,37.4,0,0,381
21087,#N/A,#N/A,#N/A,#N/A,0,0,0,5,0,1,0,469.25,"26,427",10505,445,33.6,0,0,115
21089,#N/A,#N/A,#N/A,#N/A,0,0,1,16,1,1,4,197.25,"10,941",4560,151,0,0,0,54
21091,#N/A,#N/A,#N/A,#N/A,1,0,0,4,0,0,0,359.95,"35,098",13450,456,32.9,31.1,0,160
21093,13.5,0,0,0,0,0,4,36,3,4,8,305.18,"8,722",3520,134,24,0,0,70
21095,#N/A,#N/A,#N/A,#N/A,0,0,1,14,1,1,1,458.35,"110,958",50050,2089,77.6,0,0,222
21097,#N/A,#N/A,#N/A,#N/A,0,0,1,8,1,1,0,302.88,"26,010",7785,394,94.8,0,0,254
21099,#N/A,#N/A,#N/A,#N/A,0,0,0,8,0,1,0,234.32,"18,886",7665,284,21.4,0,0,151
21101,#N/A,#N/A,#N/A,#N/A,0,0,0,14,1,1,1,253.08,"19,035",6805,282,22.5,0,0,58
21103,#N/A,#N/A,#N/A,#N/A,0,0,5,8,0,0,0,283.65,"45,210",20515,997,41.2,0,5,183
21105,#N/A,#N/A,#N/A,#N/A,0,0,1,2,0,0,0,348.54,"16,126",7050,208,15.5,0,0,94
21107,#N/A,#N/A,#N/A,#N/A,0,0,3,22,2,1,2,393.35,"4,380",1695,74,23.9,13.7,1,122
21109,#N/A,#N/A,#N/A,#N/A,0,0,1,8,0,0,0,207.75,"44,686",18830,983,97.3,0,0,249
21111,#N/A,#N/A,#N/A,#N/A,1,0,17,177,73,17,56,205.5,"13,329",4135,92,0,0,0,52
21113,#N/A,#N/A,#N/A,#N/A,0,0,0,14,0,0,1,101.23,"766,757",362195,19796,139.7,0,11,655
21115,#N/A,#N/A,#N/A,#N/A,0,0,1,14,1,1,0,230.08,"54,115",22840,1134,16.1,0,0,56
21117,#N/A,#N/A,#N/A,#N/A,0,0,4,46,18,5,10,257.97,"22,188",6845,370,29.9,0,0,99
21119,#N/A,#N/A,#N/A,#N/A,0,0,1,8,1,0,0,551.74,"166,998",80105,3157,56.3,2.4,3,141
21121,#N/A,#N/A,#N/A,#N/A,0,0,1,16,0,1,0,496.7,"14,806",4630,156,25.2,0,0,115
21123,#N/A,#N/A,#N/A,#N/A,0,0,0,5,0,0,0,286.03,"31,145",9050,465,37.3,0,0,127
21125,#N/A,#N/A,#N/A,#N/A,0,0,1,20,3,1,2,344.4,"14,398",5910,202,4.5,3,0,54
21127,#N/A,#N/A,#N/A,#N/A,0,0,0,6,1,1,2,187.65,"60,813",21910,1201,27.6,0,0,136
21129,#N/A,#N/A,#N/A,#N/A,0,0,0,3,0,0,1,623.28,"15,317",4885,197,36.8,0,0,103
21131,#N/A,#N/A,#N/A,#N/A,0,0,1,7,0,1,0,465.83,"7,403",1580,89,32.9,0,0,43
21133,#N/A,#N/A,#N/A,#N/A,0,0,2,12,0,1,0,306.36,"9,877",2510,110,0,0,0,111
21135,#N/A,#N/A,#N/A,#N/A,0,0,0,7,0,0,0,412.09,"21,553",7215,307,34.9,0,0,159
21137,#N/A,#N/A,#N/A,#N/A,0,0,1,10,2,1,5,436.67,"13,275",4360,119,41.6,41.6,0,143
21139,0,0,0,0,0,0,1,4,0,1,1,286.28,"24,549",8950,295,24,0,0,136
21141,#N/A,#N/A,#N/A,#N/A,0,0,1,10,3,1,0,242.27,"9,194",3855,146,3.2,0,5,105
21143,#N/A,#N/A,#N/A,#N/A,0,0,0,5,0,0,0,542,"27,102",10350,487,38.3,0,0,133
21145,0,0,0,0,1,0,1,22,1,2,2,345.2,"8,210",2720,161,14.9,0,0,80
21147,#N/A,#N/A,#N/A,#N/A,0,0,3,9,0,0,0,380.42,"65,418",28665,2092,61.8,0,7,202
21149,#N/A,#N/A,#N/A,#N/A,0,0,3,5,0,0,0,172.12,"17,231",4370,167,33.4,8.1,0,38
21151,0,0,0,0,0,0,3,25,2,2,4,261.95,"9,207",3885,168,0,0,0,75
21153,#N/A,#N/A,#N/A,#N/A,0,0,0,5,0,0,0,160.25,"92,987",39410,1651,28,0,0,157
21155,#N/A,#N/A,#N/A,#N/A,0,0,3,11,1,1,0,351.52,"12,161",3495,151,13.7,0,0,102
21157,#N/A,#N/A,#N/A,#N/A,0,0,0,12,0,1,3,386.3,"19,273",7720,335,0,0,0,147
21159,#N/A,#N/A,#N/A,#N/A,0,0,2,7,0,0,0,261.52,"31,100",12760,686,18,0,1,205
21161,#N/A,#N/A,#N/A,#N/A,1,0,0,5,1,1,0,433.95,"11,195",2590,142,23.4,0,0,68
21163,#N/A,#N/A,#N/A,#N/A,0,0,0,12,0,0,1,415.6,"17,070",6975,430,33.6,19.3,1,100
21165,#N/A,#N/A,#N/A,#N/A,0,0,0,3,0,0,0,208.86,"28,572",11820,325,24,0,0,25
21167,#N/A,#N/A,#N/A,#N/A,0,0,0,8,0,1,0,400.84,"6,489",2305,54,0,0,0,46
21169,#N/A,#N/A,#N/A,#N/A,0,0,0,3,0,0,0,337.91,"21,933",9280,341,28.1,0,0,73
21171,#N/A,#N/A,#N/A,#N/A,0,0,0,6,1,1,0,482.84,"10,071",3765,116,0,0,0,77
21173,#N/A,#N/A,#N/A,#N/A,0,0,0,12,1,1,0,334.1,"10,650",3955,204,0,0,0,67
21175,#N/A,#N/A,#N/A,#N/A,0,0,0,9,1,1,0,313.13,"28,157",10775,532,0,0,0,74
21177,#N/A,#N/A,#N/A,#N/A,0,0,1,11,1,1,2,552.13,"13,309",3580,156,0,0,0,109
21179,#N/A,#N/A,#N/A,#N/A,0,0,2,18,7,1,2,213.84,"30,622",11630,560,50.5,0,0,156
21181,#N/A,#N/A,#N/A,#N/A,0,0,0,2,0,1,0,248.74,"46,233",20510,916,20,17,0,151
21183,#N/A,#N/A,#N/A,#N/A,0,0,1,11,0,1,0,426.8,"7,269",2775,74,15.7,0,0,81
21185,#N/A,#N/A,#N/A,#N/A,0,0,2,21,2,2,7,252.47,"23,994",9045,381,27.8,0,2,228
21187,#N/A,#N/A,#N/A,#N/A,0,0,0,3,1,1,0,437.29,"66,799",29135,1210,14.6,0,1,67
21189,#N/A,#N/A,#N/A,#N/A,0,0,0,2,0,0,0,308.44,"10,901",3890,123,0,0,0,52
21191,#N/A,#N/A,#N/A,#N/A,0,0,0,4,0,0,1,343.01,"4,415",1265,46,0,0,0,54
21193,8.7,0,0,0,0,0,0,19,0,1,0,301.25,"14,590",6330,169,28.7,3.4,0,93
21195,#N/A,#N/A,#N/A,#N/A,0,0,5,26,3,2,2,229.61,"25,758",8390,555,62.8,0,0,151
21197,#N/A,#N/A,#N/A,#N/A,0,0,0,6,0,0,0,240.13,"57,876",20375,1207,130.6,0,0,320
21199,12.6,0,0,0,1,0,3,19,3,1,3,305.42,"12,359",4200,164,0,0,0,107
21201,#N/A,#N/A,#N/A,#N/A,0,0,0,1,0,0,0,203.59,"64,979",24240,1402,31.8,0,0,176
21203,#N/A,#N/A,#N/A,#N/A,0,0,0,7,0,1,2,248.8,"2,108",835,20,0,0,0,23
21205,#N/A,#N/A,#N/A,#N/A,0,0,0,11,3,1,2,289.65,"16,695",5950,192,31.8,0,0,92
21207,#N/A,#N/A,#N/A,#N/A,0,0,2,6,0,1,0,329.37,"24,460",9790,477,0,0,0,129
21209,#N/A,#N/A,#N/A,#N/A,0,0,0,17,4,1,2,197.37,"17,923",6015,339,0,0,0,47
21211,#N/A,#N/A,#N/A,#N/A,0,0,0,15,1,1,3,381.13,"57,004",25970,930,26.6,0,0,183
21213,#N/A,#N/A,#N/A,#N/A,0,0,1,6,2,1,0,467.08,"49,024",21050,992,56.1,0,0,136
21215,#N/A,#N/A,#N/A,#N/A,0,0,0,7,0,0,2,417.51,"18,572",7685,402,13.3,0,0,48
21217,#N/A,#N/A,#N/A,#N/A,0,0,0,9,2,1,0,195.17,"19,351",8665,219,0,0,0,57
21219,#N/A,#N/A,#N/A,#N/A,0,0,0,5,1,0,0,587.27,"25,769",9845,624,0,0,0,90
21221,#N/A,#N/A,#N/A,#N/A,0,0,0,4,2,1,4,187.22,"12,294",4615,200,20.5,0,0,78
21223,#N/A,#N/A,#N/A,#N/A,1,0,0,4,0,0,0,351.1,"14,651",5555,233,0,0,0,105
21225,#N/A,#N/A,#N/A,#N/A,0,0,1,8,0,1,1,197.41,"8,471",3595,74,0.2,0,0,43
21227,16.7,0,0,0,0,0,1,46,6,4,5,277.16,"14,381",6175,257,2.8,0,0,127
21229,#N/A,#N/A,#N/A,#N/A,0,0,0,6,0,0,1,339.67,"132,896",56085,2987,39,0,0,104
21231,#N/A,#N/A,#N/A,#N/A,0,0,0,9,1,1,0,786.83,"12,095",5395,232,0,0,0,98
21233,#N/A,#N/A,#N/A,#N/A,2,0,0,7,0,0,0,178.98,"20,333",6515,274,0,0,0,75
21235,#N/A,#N/A,#N/A,#N/A,0,0,0,21,0,1,2,658.41,"12,942",5035,220,35.6,0,0,145
21237,#N/A,#N/A,#N/A,#N/A,0,0,0,7,1,0,0,99.91,"36,264",12175,595,52.7,0,0,152
21239,#N/A,#N/A,#N/A,#N/A,0,0,0,7,2,1,8,316.55,"7,157",1810,74,0,0,0,73
22001,#N/A,#N/A,#N/A,#N/A,0,0,24,27,6,4,0,279.8,"26,734",12725,558,18.9,2.8,0,61
22003,#N/A,#N/A,#N/A,#N/A,0,0,7,12,1,2,0,253.66,"62,045",24450,1122,44,23.7,0,302
22005,0,0,0.058,27.1,0,0,9,27,3,5,5,281.77,"25,627",8375,309,57.5,0,0,183
22007,#N/A,#N/A,#N/A,#N/A,0,0,8,10,1,1,1,379.64,"126,604",55610,2290,43.5,0,9,212
22009,#N/A,#N/A,#N/A,#N/A,0,0,14,12,4,3,0,234.2,"21,891",9025,249,5.1,3.1,9,68
22011,#N/A,#N/A,#N/A,#N/A,0,0,3,12,1,2,0,186.68,"40,144",14685,705,44.6,0,0,161
22013,#N/A,#N/A,#N/A,#N/A,0,0,5,9,0,1,0,266.33,"37,497",14360,614,82.1,0,0,226
22015,0,5.1,0.061,0,0,0,14,34,1,5,11,374.5,"13,241",5105,227,57.9,0,0,190
22017,0,0,0.064,0,0,0,15,67,14,14,14,441.43,"127,039",59580,2495,98.1,0,0,280
22019,0,19.4,0.067,38.6,1,0,22,61,11,13,6,151.65,"240,204",106110,6293,142.1,0,1,688
22021,#N/A,#N/A,#N/A,#N/A,0,0,4,6,1,2,0,342.85,"203,436",86125,4675,136.7,44.2,25,456
22023,#N/A,#N/A,#N/A,#N/A,0,0,4,4,0,1,0,541.6,"9,918",3710,175,28.2,0,0,140
22025,#N/A,#N/A,#N/A,#N/A,0,0,1,6,0,0,0,297.27,"6,973",3220,138,0,0,37,59
22027,#N/A,#N/A,#N/A,#N/A,0,0,1,7,2,1,1,458.17,"9,494",3590,157,0,0,0,72
22029,#N/A,#N/A,#N/A,#N/A,0,0,5,11,1,2,0,331.94,"15,670",5025,229,33.6,0,0,155
22031,#N/A,#N/A,#N/A,#N/A,1,0,1,9,1,1,1,437.83,"19,259",6890,364,0,0,1,42
22033,11.5,33.4,0.056,40.7,0,0,42,125,46,21,24,222.17,"27,463",10525,427,74.8,0,0,206
22035,#N/A,#N/A,#N/A,#N/A,0,0,4,3,1,1,0,188.78,"440,059",211780,12347,73.2,0,12,545
22037,#N/A,#N/A,#N/A,#N/A,0,0,0,9,0,4,1,43203.9,"6,861",1835,114,15.7,0,1,59
22039,#N/A,#N/A,#N/A,#N/A,0,0,7,12,2,2,0,655.12,"19,135",6970,247,0.7,0,0,138
22041,#N/A,#N/A,#N/A,#N/A,0,0,9,6,2,1,2,761.85,"33,395",10990,524,30.2,0,0,165
22043,#N/A,#N/A,#N/A,#N/A,0,0,3,8,0,0,1,289.98,"20,015",6800,389,0,0,0,143
22045,#N/A,#N/A,#N/A,#N/A,0,0,19,23,5,3,0,338.66,"22,389",6965,174,85.9,0,0,218
22047,0,0,0.06,21.9,0,0,7,10,1,1,0,832.43,"69,830",30545,1602,45.3,17.5,14,145
22049,#N/A,#N/A,#N/A,#N/A,0,0,1,5,0,1,0,1157.34,"32,511",12840,542,35,0,8,81
22051,0,0,0.062,37.4,0,0,17,91,48,17,16,811.27,"15,744",5280,242,12.8,0,0,165
22053,#N/A,#N/A,#N/A,#N/A,0,0,4,13,2,4,0,840.06,"432,493",205710,11894,67.9,27.4,41,351
22055,0,0,0.054,0,0,0,37,48,17,17,14,878.54,"31,368",12560,645,49.3,25.4,1,243
22057,0,0,0.059,0,0,0,11,32,3,3,0,1063.66,"244,390",116410,8567,24.3,20.9,0,316
22059,#N/A,#N/A,#N/A,#N/A,0,0,2,9,0,2,0,529.43,"97,614",41985,1758,37.1,22.6,40,132
22061,#N/A,#N/A,#N/A,#N/A,0,0,1,15,4,5,0,1284.89,"14,892",4970,337,13.4,0,0,206
22063,0,0,0.059,11.7,0,0,8,44,3,1,1,708.03,"46,742",20610,1098,27.2,0,0,178
22065,#N/A,#N/A,#N/A,#N/A,0,0,5,6,1,1,2,754.88,"140,789",60385,1784,24.4,0,0,255
22067,#N/A,#N/A,#N/A,#N/A,0,0,3,7,1,3,0,696.92,"10,951",3785,191,44.3,0,1,108
22069,#N/A,#N/A,#N/A,#N/A,0,0,5,17,2,2,0,875.58,"24,874",9575,458,65.9,0,0,146
22071,0,0,0,43.8,0,0,18,93,41,13,20,455.37,"38,158",13585,803,67.6,0,0,321
22073,0,0,0.059,0,0,0,10,60,9,10,5,420.7,"390,144",171775,9422,86.2,55.9,23,394
22075,#N/A,#N/A,#N/A,#N/A,0,0,7,8,1,0,0,453.41,"153,279",63075,4269,92.8,0,2,342
22077,0,0,0.057,0,1,0,4,5,3,1,0,662.38,"23,197",10460,660,19.9,0,76,37
22079,0,0,0,0,1,0,12,51,9,14,8,624.59,"21,730",8845,342,87.4,0,0,52
22081,#N/A,#N/A,#N/A,#N/A,0,0,0,5,0,2,0,643.03,"129,648",52735,3119,144.8,0,0,531
22083,#N/A,#N/A,#N/A,#N/A,0,0,0,13,0,2,4,574.11,"8,442",3260,127,58.7,0,0,66
22085,#N/A,#N/A,#N/A,#N/A,0,0,3,10,1,1,0,618.63,"20,122",7615,406,26.4,0,0,214
22087,0,35.9,0.062,0,0,0,1,12,2,2,0,569.18,"23,884",8225,480,45.7,0,0,201
22089,0,50.9,0,0,0,1,5,15,2,1,0,295.63,"47,244",17520,678,16.2,0,8,29
22091,#N/A,#N/A,#N/A,#N/A,0,0,3,3,0,1,0,651.33,"53,100",24020,993,71.8,25.3,17,83
22093,0,1.8,0.055,0,0,0,1,9,1,2,0,268.72,"10,132",3565,115,0,0,0,140
22095,0,0,0.06,0,0,0,1,11,5,1,0,1068.21,"21,096",8985,318,50.1,0,17,26
22097,#N/A,#N/A,#N/A,#N/A,0,0,11,36,6,6,7,624.68,"42,837",18765,732,53.2,14.9,13,45
22099,0,0,0.059,0,0,0,0,16,4,2,0,471.74,"82,124",30210,1616,83.7,0,0,325
22101,#N/A,#N/A,#N/A,#N/A,0,0,3,23,4,2,1,648.17,"53,431",23300,931,8.8,4.9,0,119
22103,0,0,0.06,0,0,0,18,57,21,15,6,624.44,"49,348",20730,1224,63,39.9,49,125
22105,0,0,0,0,0,0,8,35,8,9,4,794.93,"260,419",110945,6469,30.7,27.7,3,356
22107,#N/A,#N/A,#N/A,#N/A,0,0,2,3,1,0,0,1252.25,"134,758",53525,2426,58.9,50.6,1,486
22109,0,0,0,0,0,0,12,34,10,5,2,169.42,"4,334",1660,76,0,0,0,53
22111,#N/A,#N/A,#N/A,#N/A,0,0,0,6,1,3,1,610.41,"110,461",47785,2823,15.6,15.6,42,214
22113,#N/A,#N/A,#N/A,#N/A,0,0,9,22,2,2,0,779.91,"22,108",8190,340,0,0,0,122
22115,#N/A,#N/A,#N/A,#N/A,0,0,5,18,1,5,3,557.35,"59,511",24530,1000,8.8,0,31,264
22117,#N/A,#N/A,#N/A,#N/A,0,0,0,16,2,4,1,1317.96,"47,429",22200,696,41,0,0,342
22119,#N/A,#N/A,#N/A,#N/A,0,0,0,15,1,2,2,389.09,"46,194",15435,634,18.4,0,0,289
22121,0,16,0.053,37.7,0,0,0,10,3,0,1,559.04,"38,340",14840,784,62.7,0,0,195
22123,#N/A,#N/A,#N/A,#N/A,0,0,2,5,0,1,0,866.66,"26,465",11480,567,51.4,0,7,68
22125,#N/A,#N/A,#N/A,#N/A,0,0,8,5,0,1,0,377.52,"10,830",3795,167,0,0,0,92
22127,#N/A,#N/A,#N/A,#N/A,0,0,2,8,0,3,3,279.08,"15,568",5100,186,0,0,2,112
23001,14.6,0,0,0,0,0,14,37,10,2,2,408.4,"13,904",5080,274,40.4,0,0,222
23003,20,0,0,0,0,0,20,51,3,6,1,241.54,"108,277",52190,2788,58.1,0,0,132
23005,21,1.3,0.056,42.2,0,0,31,96,23,8,38,213.07,"67,055",29995,1935,249.8,0,0,223
23007,#N/A,#N/A,#N/A,#N/A,0,0,8,17,2,1,0,923.88,"295,003",152390,11560,68.9,42,22,336
23009,9.2,0.3,0.065,0,0,0,8,34,7,4,8,737.65,"30,199",14040,862,16.4,0,0,129
23011,0,0,0,23.2,0,0,14,56,8,8,8,555.38,"54,987",25550,2283,8.7,0,0,70
23013,#N/A,#N/A,#N/A,#N/A,0,0,9,22,6,1,2,845.55,"122,302",55715,3240,68.9,0,0,186
23015,#N/A,#N/A,#N/A,#N/A,0,0,7,18,8,2,0,791.28,"39,772",18830,1788,13.4,0,2,49
23017,11.1,0,0.055,0,0,0,12,33,9,2,6,602.78,"34,634",16305,1412,28.8,0,0,60
23019,13,0,0.058,0,0,0,25,70,12,6,8,1231.82,"57,975",24345,1336,64.5,0,0,250
23021,#N/A,#N/A,#N/A,#N/A,0,0,8,12,1,2,1,876.99,"152,148",71345,4084,229,0,0,294
23023,#N/A,#N/A,#N/A,#N/A,0,0,1,18,4,0,4,1173.2,"16,785",6415,443,97.5,0,0,77
23025,#N/A,#N/A,#N/A,#N/A,0,0,10,37,6,2,4,1327.91,"35,856",17675,943,17.6,0,2,65
23027,#N/A,#N/A,#N/A,#N/A,0,0,6,26,2,1,4,669.53,"50,484",21810,1180,70,0,0,169
23029,0,0,0.056,0,0,0,11,36,1,2,0,593.03,"39,715",17775,986,26,0,2,92
23031,0,0,0.055,0,0,0,15,59,16,5,15,192.39,"31,379",12590,851,34.3,0,0,106
24001,0,4.7,0,0,1,0,2,22,7,2,1,359.65,"207,641",102135,5633,38.4,34.2,0,235
24003,0,2.6,0.058,0,2,0,13,124,44,3,40,403.21,"70,416",28725,1552,63.5,29.4,0,244
24005,16.7,3.9,0.051,39.5,0,0,18,173,87,6,26,950.09,"579,234",293520,14338,25.3,21.5,3,376
24009,0,0,0.053,0,0,1,6,25,4,1,4,30842.92,"827,370",408915,20073,91.1,20.7,5,768
24011,#N/A,#N/A,#N/A,#N/A,0,0,11,10,2,0,0,467.93,"92,525",44870,1745,0,0,0,31
24013,0,0,0.052,0,0,0,19,44,11,2,4,6671.33,"33,406",15160,604,5.6,0,0,71
24015,17.9,0,0.053,0,0,0,5,29,9,2,6,835.24,"168,447",86900,4209,63.3,0,0,204
24017,0,0,0.054,0,1,0,14,38,12,1,6,1696.61,"102,855",48950,1770,52.4,18.1,0,192
24019,8.7,0.8,0.052,0,0,0,4,13,2,3,6,1586.89,"163,257",77930,2625,34.5,0,0,91
24021,0,0,0.053,0,0,0,10,67,19,1,19,867.52,"31,929",14820,678,20.7,0,0,46
24023,8.2,3.2,0.054,10,0,0,5,12,3,1,1,365.13,"259,547",127025,6214,78.1,34.4,0,477
24025,14.5,0,0.057,0,0,0,10,54,16,2,14,455.82,"29,014",13790,889,49.9,0,0,134
24027,14.6,0,0,33.4,0,0,2,76,23,3,39,2076.84,"255,441",127350,5517,43.6,18.8,0,270
24029,10.1,0,0.054,0,0,0,8,7,4,1,2,3397.36,"325,690",164255,9520,31.2,8.7,0,272
24031,12.2,0,0.051,0,0,0,17,207,128,10,83,3960.86,"19,422",8920,610,24.2,0,0,43
24033,11,0,0.055,0,1,0,10,208,70,6,70,253.7,"1,050,688",537815,27460,31.6,30,0,480
24035,#N/A,#N/A,#N/A,#N/A,0,0,13,14,2,0,2,3924.4,"909,327",462630,15300,76.1,31.5,0,569
24037,#N/A,#N/A,#N/A,#N/A,0,0,10,29,25,1,3,729.92,"50,381",25060,1411,21.8,0,0,88
24039,#N/A,#N/A,#N/A,#N/A,0,0,8,11,1,1,0,2562.66,"113,510",55155,1993,0,0,0,50
24041,#N/A,#N/A,#N/A,#N/A,0,0,6,8,4,1,4,990.71,"25,616",8015,381,19.4,0,0,47
24043,22.7,0,0.051,0,0,0,7,44,14,3,10,9707.24,"37,181",17385,1467,0,0,0,40
24045,#N/A,#N/A,#N/A,#N/A,0,0,7,24,9,3,5,424.16,"151,049",65935,3433,80.7,3.1,0,298
24047,#N/A,#N/A,#N/A,#N/A,0,0,5,14,3,1,6,414.9,"103,609",47925,2460,16.7,0,0,99
24510,15.2,0,0,54.3,0,0,8,176,60,17,131,598.3,"52,276",23365,2180,28.1,0,0,82
